,Serial,Name,IMEI,Item,Time,Price,CGST,SGST,Round Off,Total
636,68511,Salil Rao,865650053349763,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
637,79851,Umakanta Jaiteley,865650053266843,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
638,55223,Niramitra Kapur,865650052652167,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
639,52934,Nirmal Soni,865650053269961,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
640,58815,Virani Bhatnagar,865650053342040,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
641,66863,Shirvaikar Rabten,865650053175200,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
642,56671,Parthasarathy Basu,865650053258667,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
643,78791,Anand Tenzin,863685058196936,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
644,68473,Agrawal Khan,867476043489297,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
645,65241,Papatranal Jangchup,867476043505977,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
646,69880,Hemalatha Manjhi,867476043516057,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
647,58047,Neha Chari,867476043364235,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
648,72234,Kishen Rao,867476043491913,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
649,59555,Huggahalli Tsundue,867476043434939,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
650,62098,Govindasvamy Rabten,867476043495195,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
651,58721,Niki Achari,867476043369853,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
652,56812,Sreerupa Raju,862228053092577,Redmi 4GB 64GB 9,13-11-2020,9000,810.0,810.0,0.0,10620.0
653,78796,Jignesh Tsomo,862985051530409,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
654,66895,Nira Manjhi,862985051529468,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
655,78301,Nagarajan Paswan,865715044601950,Redmi 4GB 64GB Note 9 Pro,13-11-2020,14000,1260.0,1260.0,0.0,16520.0
656,73837,Sajal Basu,862985051511961,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
657,70529,Prajapati Parekh,862985051510203,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
658,66036,Nisheeth Gupta,862985051266368,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
659,55476,Maqbool Bose,862985051436045,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
660,57087,Chandramouleeswaran Rana,862985051528148,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
661,78082,Cheran Chatterjee,862985050612489,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
662,72118,Visvayu Kumar,862985051435682,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
663,52723,Kambhampat Chatterjee,862985051359403,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
664,70474,Sagoo Jangchup,862985051472180,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
665,57433,Mamgain Jangchup,862985051180023,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
666,51672,Patankar Ganguly,862985051363249,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
667,69238,Kudesia Parekh,862985051195849,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
668,63304,Sarangarajan Chawda,862985051345766,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
669,65698,Chippada Bhakta,862985051197886,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
670,78420,Lalji Tsundue,860377044494525,Redmi 4GB 64GB Note 9,13-11-2020,12000,1080.0,1080.0,0.0,14160.0
671,69830,Govindasvamy Dasgupta,862985051546140,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
672,50157,Pamela Basu,862985051402021,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
673,72226,Sara Parekh,865650052344963,Redmi 9A 3GB 32GB,13-11-2020,7500,675.0,675.0,0.0,8850.0
674,77127,Satsangi Kapoor,867617052480574,Redmi 4GB 64GB 9i,13-11-2020,8300,747.0,747.0,-4.0,9794.0
675,69280,Sanjukta Rana,865715044582390,Redmi 4GB 64GB Note 9 Pro,13-11-2020,14000,1260.0,1260.0,0.0,16520.0
676,53889,Vikul Jhadav,867617052477356,Redmi 4GB 64GB 9i,13-11-2020,8300,747.0,747.0,-4.0,9794.0
677,55518,Veerender Namgyal,867617052482059,Redmi 4GB 64GB 9i,13-11-2020,8300,747.0,747.0,-4.0,9794.0
678,64130,Nidheesh Lhamo,867617052479055,Redmi 4GB 64GB 9i,13-11-2020,8300,747.0,747.0,-4.0,9794.0
679,77764,Mitanu Wangchuk,865715044605597,Redmi 4GB 64GB Note 9 Pro,13-11-2020,14000,1260.0,1260.0,0.0,16520.0
680,67423,Kadak Amin,860377046459864,Redmi 4GB 64GB Note 9,13-11-2020,12000,1080.0,1080.0,0.0,14160.0
681,63583,Sulagna Rangarajan,860377045567402,Redmi 4GB 64GB Note 9,13-11-2020,12000,1080.0,1080.0,0.0,14160.0
682,56865,Gowd Dhundup,860377046161585,Redmi 4GB 64GB Note 9,13-11-2020,12000,1080.0,1080.0,0.0,14160.0
683,66995,Salil Jha,867250059861784,Redmi 4GB 64GB 9 Prime,13-11-2020,10000,900.0,900.0,0.0,11800.0
684,70758,Tirumalesa Passang,867250059774607,Redmi 4GB 64GB 9 Prime,13-11-2020,10000,900.0,900.0,0.0,11800.0
685,71412,Somendra Khando,865650051908404,Redmi 9A 3GB 32GB,14-11-2020,7500,675.0,675.0,0.0,8850.0
686,68683,Thirumalai Ghosh,864782043846037,Redmi 4GB Note 9 Pro 128GB,14-11-2020,16000,1440.0,1440.0,0.0,18880.0
687,59767,Ramprakash Jangchup,862851050944134,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
688,53153,Vamsi Sengupta,862228053115295,Redmi 4GB 64GB 9,14-11-2020,9000,810.0,810.0,0.0,10620.0
689,68748,Padmanabhan Basu,863118048760090,Redmi 4GB Note 9 Pro 128GB,14-11-2020,16000,1440.0,1440.0,0.0,18880.0
690,68336,Palathingal Mehta,860377047295325,Redmi 4GB 64GB Note 9,14-11-2020,12000,1080.0,1080.0,0.0,14160.0
691,68108,Shyamsundar Gavde,860377045768307,Redmi 4GB 64GB Note 9,14-11-2020,12000,1080.0,1080.0,0.0,14160.0
692,68132,Murti Varma,860377046551082,Redmi 4GB 64GB Note 9,14-11-2020,12000,1080.0,1080.0,0.0,14160.0
693,77969,Mounil D Costa,860377046570025,Redmi 4GB 64GB Note 9,14-11-2020,12000,1080.0,1080.0,0.0,14160.0
694,54823,Sangeeta Wangchuk,860377047294666,Redmi 4GB 64GB Note 9,14-11-2020,12000,1080.0,1080.0,0.0,14160.0
695,57804,Mittur Gain,863118044407993,Redmi 4GB Note 9 Pro 128GB,14-11-2020,16000,1440.0,1440.0,0.0,18880.0
696,58974,Praveenkumar Barua,863118044297857,Redmi 4GB Note 9 Pro 128GB,14-11-2020,16000,1440.0,1440.0,0.0,18880.0
697,79357,Ramila Jha,863118044342372,Redmi 4GB Note 9 Pro 128GB,14-11-2020,16000,1440.0,1440.0,0.0,18880.0
698,75844,Eswara Gupta,863118043855598,Redmi 4GB Note 9 Pro 128GB,14-11-2020,16000,1440.0,1440.0,0.0,18880.0
699,69018,Nilufar Rangarajan,863118044322259,Redmi 4GB Note 9 Pro 128GB,14-11-2020,16000,1440.0,1440.0,0.0,18880.0
700,58561,Janjua Sarin,862851055305000,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
701,66458,Mangalvedhe Jani,862851050935116,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
702,64133,Nisheeth Achari,862851050721615,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
703,55089,Daruka Dasgupta,862851055334091,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
704,78831,Masrani Kumar,862851050772956,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
705,66729,Kity Yadav,862185047397282,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
706,79606,Ranganathan Chawda,865650051367809,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
707,61588,Mankad Bhattacharjee,862851050678286,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
708,62182,Trishwant Prasad,862851050750267,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
709,68970,Ratnasabapathi Patel,862851055313491,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
710,52957,Mahatapa Tsomo,862185047423328,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
711,68133,Ujjwal Bhakto,862185047331984,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
712,64911,Vellore Singh,865650051373500,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
713,67086,Muthukrishn Tsundue,865650051357206,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
714,60769,Savdeep Sinha,862185047105289,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
715,72092,Jaspal Modi,865650051368401,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
716,73778,Yadgiri Tashi,860868045677654,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
717,69648,Srinath Varma,860868045678173,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
718,50145,Roopak Gain,860868045685392,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
719,57479,Kity Sinha,860868042350693,Redmi 9A 32GB 2GB,14-11-2020,7000,630.0,630.0,0.0,8260.0
720,53486,Dama Basu,867617052324095,Redmi 4GB 64GB 9i,14-11-2020,8300,747.0,747.0,-4.0,9794.0
721,75537,Duranjaya Rana,867617052480376,Redmi 4GB 64GB 9i,14-11-2020,8300,747.0,747.0,-4.0,9794.0
722,72220,Kosuri Tsomo,862024058983252,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
723,53658,Sanigepalli Dolma,862024058976272,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
724,74150,Potla Pal,864391040137877,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
725,70070,Tatavarti Wangchuk,864391042484335,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
726,57371,Rajabhushan Chawda,864391040061630,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
727,59946,Kathiravan Rodrigues,864391040107771,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
728,69980,Satin Ganguly,864391042580876,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
729,64065,Kaul Chawda,862024056709253,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
730,74964,Subram Dolma,864391040134551,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
731,79516,Niradhara Mukopadhyay,862024056655035,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
732,55121,Dhatri Naidu,862024056533539,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
733,66139,Vandita Barua,862024056723130,Redmi 4GB Note 9 128GB,14-11-2020,13500,1215.0,1215.0,0.0,15930.0
734,73309,Seshaanath Amin,862985050426922,Redmi 9A 3GB 32GB,15-11-2020,7500,675.0,675.0,0.0,8850.0
735,60185,Raghavendran Bhagawati,865650052175706,Redmi 9A 3GB 32GB,15-11-2020,7500,675.0,675.0,0.0,8850.0
736,58470,Thandray Nayar,865650053345803,Redmi 9A 3GB 32GB,15-11-2020,7500,675.0,675.0,0.0,8850.0
737,62450,Kasavaraju Singh,865715044578315,Redmi 4GB 64GB Note 9 Pro,15-11-2020,14000,1260.0,1260.0,0.0,16520.0
738,66380,Rakala Bose,865650052273923,Redmi 9A 3GB 32GB,15-11-2020,7500,675.0,675.0,0.0,8850.0
739,50325,Muddiah Gain,867476043057474,Redmi 4GB 64GB 9,16-11-2020,9000,810.0,810.0,0.0,10620.0
740,55323,Visala Saxena,867936046828726,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
741,66702,Nayna Reddy,867936046645468,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
742,75894,Bahl Rigzin,867936046605462,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
743,67431,Nandini Rabten,867936046791767,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
744,71375,Senapathy Shah,867936046807944,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
745,55368,Sahni Jani,867936046697741,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
746,72438,Polavarapu Passang,867936046613748,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
747,71463,Kalanadhabhatla Ganguly,867936046685944,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
748,70068,Chirimar Singh,867617052343517,Redmi 4GB 64GB 9i,16-11-2020,8300,747.0,747.0,-4.0,9794.0
749,51392,Gundlapalli Parekh,867936046789241,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
750,59687,Venkatasubramaniam Achari,867617052462234,Redmi 4GB 64GB 9i,16-11-2020,8300,747.0,747.0,-4.0,9794.0
751,72637,Nitin Patil,867936046789746,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
752,70666,Selvam Saxena,867936046648785,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
753,72061,Suketu Kapoor,867936046757487,Redmi 4GB 128GB 9i,16-11-2020,9300,837.0,837.0,-4.0,10974.0
754,51151,Nagarajan Ahir,862851055309184,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
755,64906,Renuka Doshi,862851055319779,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
756,66887,Roy Sen,862185047566563,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
757,52143,Mooljee Jani,862185047615022,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
758,58412,Vairaja Saxena,862185047605882,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
759,64469,Prashant D Costa,862185047608340,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
760,74838,Kity Rangdol,862185047621202,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
761,58800,Mehul Tsomo,862185047566209,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
762,77993,Vamsi Venkatesan,862185047616327,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
763,71867,Cheran D Souza,860162057861665,Redmi 32GB 2GB 8A Dual,16-11-2020,7500,675.0,675.0,0.0,8850.0
764,64057,Ponnada Tenzin,862985050342822,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
765,72938,Gurbux Jhadav,862985050712685,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
766,63314,Soumyabrata Patel,862985050743441,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
767,68329,Chitturu Pal,862985050671428,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
768,59749,Kaushal Tashi,862985050984722,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
769,67303,Chet Dolma,862985050682664,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
770,66923,Rebani Yadav,862985050650869,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
771,57265,Mayuri Malhotra,862985050710804,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
772,66969,Sthanumurthy Tashi,862985051655107,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
773,72739,Luthra Pema,862985050615482,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
774,64214,Roshni Metok,862985051659869,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
775,58254,Kutty Dhundup,869956052483685,Redmi 4GB 64GB 9 Prime,16-11-2020,10000,900.0,900.0,0.0,11800.0
776,50263,Suranjan Rigzin,869956052451427,Redmi 4GB 64GB 9 Prime,16-11-2020,10000,900.0,900.0,0.0,11800.0
777,65951,Raven Ganguly,865650051333900,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
778,58001,Pramila Manjhi,869956052425066,Redmi 4GB 64GB 9 Prime,16-11-2020,10000,900.0,900.0,0.0,11800.0
779,68641,Niki Dhundup,865650051354740,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
780,63961,Ranjan Gain,867476043174931,Redmi 4GB 64GB 9,16-11-2020,9000,810.0,810.0,0.0,10620.0
781,64650,Gajraj Goswami,867476043076854,Redmi 4GB 64GB 9,16-11-2020,9000,810.0,810.0,0.0,10620.0
782,60391,Sapna Chatterjee,867476043181977,Redmi 4GB 64GB 9,16-11-2020,9000,810.0,810.0,0.0,10620.0
783,64885,Vittal Jorden,867476043083553,Redmi 4GB 64GB 9,16-11-2020,9000,810.0,810.0,0.0,10620.0
784,64906,Sarmad Singh,867476043150071,Redmi 4GB 64GB 9,16-11-2020,9000,810.0,810.0,0.0,10620.0
785,58266,Veerender Khando,862985050732220,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
786,56657,Muniyappa Raju,862985050419166,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
787,70644,Mecca Mukherjee,862985050731446,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
788,74582,Phadkar Bose,862985050983765,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
789,68716,Lolla Chavan,862985050949923,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
790,51475,Rachna Kumar,862985050650968,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
791,54277,Vedati Mehta,862985050925204,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
792,68641,Gidh Mistry,862985050648962,Redmi 9A 3GB 32GB,16-11-2020,7500,675.0,675.0,0.0,8850.0
793,57060,Motala Gupta,865650051333967,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
794,66861,Nitin Chopra,865650051327506,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
795,62619,Narasimha Pillai,865650051337901,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
796,52549,Gundamaraju Modi,865650051325724,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
797,68665,Neelesh Lobo,865650051323547,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
798,74982,Bhagwat Gupta,865650051332340,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
799,52258,Lahiri Rana,865650051323760,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
800,74676,Merchant Raju,865650051337208,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
801,51682,Garikapaty Chari,865650051323729,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
802,68438,Sudhindranath Dhundup,862851050889297,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
803,69473,Gavarasana Nair,865650051328629,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
804,62039,Thyagarajan Chattopadhyay,865650051330328,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
805,73039,Sourajyoti Mitra,865650051338081,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
806,56338,Jignesh Khan,865650051369128,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
807,61329,Suri Lhamo,865650051324727,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
808,58073,Bhoola Tashi,865650051328744,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
809,58103,Sapna Pal,865650051348825,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
810,68496,Naagesh Mehta,865650051346225,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
811,53733,Tikaram Ahir,862185047620881,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
812,64386,Matta Wangchuk,860868041736876,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
813,77532,Vamsi Rabgyal,860868043367670,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
814,74372,Pallavi Bhatnagar,860868042982750,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
815,71162,Chitrangda Namgyal,860868045679973,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
816,51127,Thribhuvana Manjhi,860868045677134,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
817,74345,Maran Venkatesan,860868045684858,Redmi 9A 32GB 2GB,16-11-2020,7000,630.0,630.0,0.0,8260.0
